timestamp,equity
2025-08-06 13:28:00+00:00,1.005068262327356
2025-08-06 13:29:00+00:00,1.0042622915135688
2025-08-06 13:30:00+00:00,1.0042309233129316
2025-08-06 13:31:00+00:00,1.0037431109758954
2025-08-06 13:32:00+00:00,1.0042686716820008
2025-08-06 13:33:00+00:00,1.004391034013263
2025-08-06 13:34:00+00:00,1.004441195525215
2025-08-06 13:35:00+00:00,1.0051141400201395
2025-08-06 13:36:00+00:00,1.005188744939471
2025-08-06 13:37:00+00:00,1.0047222382535006
2025-08-06 13:38:00+00:00,1.0069015145466687
2025-08-06 13:39:00+00:00,1.0062056401516526
2025-08-06 13:40:00+00:00,1.0061732911777859
2025-08-06 13:41:00+00:00,1.0066638010206885
2025-08-06 13:42:00+00:00,1.0073880877077261
2025-08-06 13:43:00+00:00,1.00825178768773
2025-08-06 13:44:00+00:00,1.007918180461577
2025-08-06 13:45:00+00:00,1.0087519230673798
2025-08-06 13:46:00+00:00,1.009223815841216
2025-08-06 13:47:00+00:00,1.009303481484643
2025-08-06 13:48:00+00:00,1.0092548563018158
2025-08-06 13:49:00+00:00,1.0092273379053653
2025-08-06 13:50:00+00:00,1.0091506224082647
2025-08-06 13:51:00+00:00,1.008236405845825
2025-08-06 13:52:00+00:00,1.0089250479796599
2025-08-06 13:53:00+00:00,1.00812760404192
2025-08-06 13:54:00+00:00,1.0077834410707056
2025-08-06 13:55:00+00:00,1.0062851134136945
2025-08-06 13:56:00+00:00,1.0058385727763837
2025-08-06 13:57:00+00:00,1.00578683734361
2025-08-06 13:58:00+00:00,1.0040034841406074
2025-08-06 13:59:00+00:00,1.0037243181454962
2025-08-06 14:00:00+00:00,1.0040340565935206
2025-08-06 14:01:00+00:00,1.0030224395414096
2025-08-06 14:02:00+00:00,1.0024108091444137
2025-08-06 14:03:00+00:00,1.0026473815931858
2025-08-06 14:04:00+00:00,1.002029033373852
2025-08-06 14:05:00+00:00,1.0019845068885413
2025-08-06 14:06:00+00:00,1.0005635158151047
2025-08-06 14:07:00+00:00,1.0018352293260677
2025-08-06 14:08:00+00:00,1.0009364889271237
2025-08-06 14:09:00+00:00,1.0015088977961883
2025-08-06 14:10:00+00:00,1.0011951736310931
2025-08-06 14:11:00+00:00,1.0018967130373588
2025-08-06 14:12:00+00:00,1.002107042355236
2025-08-06 14:13:00+00:00,1.0020367964656638
2025-08-06 14:14:00+00:00,1.0013778677240825
2025-08-06 14:15:00+00:00,1.0002138999087289
2025-08-06 14:16:00+00:00,0.9991248298123283
2025-08-06 14:17:00+00:00,0.9987449638829116
2025-08-06 14:18:00+00:00,0.9990516072136009
2025-08-06 14:19:00+00:00,0.9988727137847967
2025-08-06 14:20:00+00:00,0.9992096674468693
2025-08-06 14:21:00+00:00,0.9984293362694974
2025-08-06 14:22:00+00:00,0.9981478241074763
2025-08-06 14:23:00+00:00,0.9987335713312067
2025-08-06 14:24:00+00:00,0.9981113124216379
2025-08-06 14:25:00+00:00,0.9989694261045914
2025-08-06 14:26:00+00:00,0.9975264416905434
2025-08-06 14:27:00+00:00,0.9977217878314423
2025-08-06 14:28:00+00:00,0.99833074804796
2025-08-06 14:29:00+00:00,0.9993284513363669
2025-08-06 14:30:00+00:00,0.998670812162738
2025-08-06 14:31:00+00:00,0.9990812764526585
2025-08-06 14:32:00+00:00,0.9990312753422419
2025-08-06 14:33:00+00:00,0.9986035472606934
2025-08-06 14:34:00+00:00,0.9973499291102523
2025-08-06 14:35:00+00:00,0.9985160514675149
2025-08-06 14:36:00+00:00,0.9985789534647269
2025-08-06 14:37:00+00:00,0.9973521858505421
2025-08-06 14:38:00+00:00,0.9966801292440375
2025-08-06 14:39:00+00:00,0.9967041405564193
2025-08-06 14:40:00+00:00,0.9963439172712658
2025-08-06 14:41:00+00:00,0.9959882054731084
2025-08-06 14:42:00+00:00,0.996233734167112
2025-08-06 14:43:00+00:00,0.9959567071593376
2025-08-06 14:44:00+00:00,0.9955680886366706
2025-08-06 14:45:00+00:00,0.9955202969788496
2025-08-06 14:46:00+00:00,0.9953674627669549
2025-08-06 14:47:00+00:00,0.9957558768361797
2025-08-06 14:48:00+00:00,0.9957496952573556
2025-08-06 14:49:00+00:00,0.9954679532350621
2025-08-06 14:50:00+00:00,0.996991759247912
2025-08-06 14:51:00+00:00,0.9961947665710174
2025-08-06 14:52:00+00:00,0.9972016601530723
2025-08-06 14:53:00+00:00,0.9973142903677936
2025-08-06 14:54:00+00:00,0.9964675037021915
2025-08-06 14:55:00+00:00,0.9979161050416147
2025-08-06 14:56:00+00:00,0.9981584587824547
2025-08-06 14:57:00+00:00,0.9981237107406469
2025-08-06 14:58:00+00:00,0.9974121712352002
2025-08-06 14:59:00+00:00,0.9981338265546096
2025-08-06 15:00:00+00:00,0.9976122615750811
2025-08-06 15:01:00+00:00,0.9969870661554633
2025-08-06 15:02:00+00:00,0.9968049196388991
2025-08-06 15:03:00+00:00,0.9970392827463245
2025-08-06 15:04:00+00:00,0.9975339109908472
2025-08-06 15:05:00+00:00,0.9972488219757043
2025-08-06 15:06:00+00:00,0.9977508138813449
2025-08-06 15:07:00+00:00,0.9976288722938895
2025-08-06 15:08:00+00:00,0.9977124340569702
2025-08-06 15:09:00+00:00,0.9982296705380469
2025-08-06 15:10:00+00:00,0.998711560828525
2025-08-06 15:11:00+00:00,0.9984653356114218
2025-08-06 15:12:00+00:00,0.9985374592141271
2025-08-06 15:13:00+00:00,0.9985959966298054
2025-08-06 15:14:00+00:00,0.9978892481473092
2025-08-06 15:15:00+00:00,0.9982637714271373
2025-08-06 15:16:00+00:00,0.9977879237979376
2025-08-06 15:17:00+00:00,0.9974484516407217
2025-08-06 15:18:00+00:00,0.9976169481171723
2025-08-06 15:19:00+00:00,0.9977909747346705
2025-08-06 15:20:00+00:00,0.9978960476077008
2025-08-06 15:21:00+00:00,0.9963579025742775
2025-08-06 15:22:00+00:00,0.9973658760594705
2025-08-06 15:23:00+00:00,0.9969344411885933
2025-08-06 15:24:00+00:00,0.9966463750192983
2025-08-06 15:25:00+00:00,0.9964309080226331
2025-08-06 15:26:00+00:00,0.9976887655992531
2025-08-06 15:27:00+00:00,0.9971229682328349
2025-08-06 15:28:00+00:00,0.9986922912337362
2025-08-06 15:29:00+00:00,0.9984717592425169
2025-08-06 15:30:00+00:00,0.9984244197903837
2025-08-06 15:31:00+00:00,0.9980297744766405
2025-08-06 15:32:00+00:00,0.9979944331567173
2025-08-06 15:33:00+00:00,0.9980815428808987
2025-08-06 15:34:00+00:00,0.9973850043994635
2025-08-06 15:35:00+00:00,0.9979382947828822
2025-08-06 15:36:00+00:00,0.996778905478319
2025-08-06 15:37:00+00:00,0.9962717635935885
2025-08-06 15:38:00+00:00,0.9972013204746595
2025-08-06 15:39:00+00:00,0.9976074669419454
2025-08-06 15:40:00+00:00,0.9958365412180146
2025-08-06 15:41:00+00:00,0.9952605061706842
2025-08-06 15:42:00+00:00,0.9951233082234622
2025-08-06 15:43:00+00:00,0.9945957759397622
2025-08-06 15:44:00+00:00,0.9949842904122763
2025-08-06 15:45:00+00:00,0.9955137266603542
2025-08-06 15:46:00+00:00,0.9959922514248892
2025-08-06 15:47:00+00:00,0.9964967543773126
2025-08-06 15:48:00+00:00,0.9972156060037141
2025-08-06 15:49:00+00:00,0.9973025766741127
2025-08-06 15:50:00+00:00,0.9971448592213109
2025-08-06 15:51:00+00:00,0.9968978165253719
2025-08-06 15:52:00+00:00,0.9966515173243804
2025-08-06 15:53:00+00:00,0.9950595487236863
2025-08-06 15:54:00+00:00,0.9951575216370722
2025-08-06 15:55:00+00:00,0.9956825205784865
2025-08-06 15:56:00+00:00,0.9956641693818118
2025-08-06 15:57:00+00:00,0.9955148824580301
2025-08-06 15:58:00+00:00,0.9952136284975382
2025-08-06 15:59:00+00:00,0.9952119423897383
2025-08-06 16:00:00+00:00,0.9966854799331362
2025-08-06 16:01:00+00:00,0.9966618632874303
2025-08-06 16:02:00+00:00,0.9973644880454909
2025-08-06 16:03:00+00:00,0.9963306231550703
2025-08-06 16:04:00+00:00,0.9969824555799198
2025-08-06 16:05:00+00:00,0.9969422806451883
2025-08-06 16:06:00+00:00,0.996202053778341
2025-08-06 16:07:00+00:00,0.994828985292973
2025-08-06 16:08:00+00:00,0.9948361084652173
2025-08-06 16:09:00+00:00,0.9942060729427323
2025-08-06 16:10:00+00:00,0.9940429035909593
2025-08-06 16:11:00+00:00,0.9933252288371796
2025-08-06 16:12:00+00:00,0.9925111747744835
2025-08-06 16:13:00+00:00,0.991953302579086
2025-08-06 16:14:00+00:00,0.9918548665717043
2025-08-06 16:15:00+00:00,0.9931644820214581
2025-08-06 16:16:00+00:00,0.9928273619043787
2025-08-06 16:17:00+00:00,0.9918243274006672
2025-08-06 16:18:00+00:00,0.9919731605607734
2025-08-06 16:19:00+00:00,0.9911662157297703
2025-08-06 16:20:00+00:00,0.9901299857674994
2025-08-06 16:21:00+00:00,0.9901171895614004
2025-08-06 16:22:00+00:00,0.9901210249356881
2025-08-06 16:23:00+00:00,0.9906193293056444
2025-08-06 16:24:00+00:00,0.9899507973844286
2025-08-06 16:25:00+00:00,0.9889061178471081
2025-08-06 16:26:00+00:00,0.9903345686157435
2025-08-06 16:27:00+00:00,0.990511550833185
2025-08-06 16:28:00+00:00,0.990134144894614
2025-08-06 16:29:00+00:00,0.9910205488963936
2025-08-06 16:30:00+00:00,0.9901404009269297
2025-08-06 16:31:00+00:00,0.9897630249972837
2025-08-06 16:32:00+00:00,0.989219795755645
2025-08-06 16:33:00+00:00,0.9891195227304724
2025-08-06 16:34:00+00:00,0.9882194214874528
2025-08-06 16:35:00+00:00,0.9891258175683267
2025-08-06 16:36:00+00:00,0.9889504271316129
2025-08-06 16:37:00+00:00,0.9887153974469287
2025-08-06 16:38:00+00:00,0.9884527216711751
2025-08-06 16:39:00+00:00,0.9883840641684154
2025-08-06 16:40:00+00:00,0.9887795244324187
2025-08-06 16:41:00+00:00,0.9894517273258672
2025-08-06 16:42:00+00:00,0.989592880024078
2025-08-06 16:43:00+00:00,0.9887842214812449
2025-08-06 16:44:00+00:00,0.9881981905215987
2025-08-06 16:45:00+00:00,0.9883783254273435
2025-08-06 16:46:00+00:00,0.9887472098086455
2025-08-06 16:47:00+00:00,0.9882785621751053
2025-08-06 16:48:00+00:00,0.9874373134085471
2025-08-06 16:49:00+00:00,0.9872658864315388
2025-08-06 16:50:00+00:00,0.9862542414613874
2025-08-06 16:51:00+00:00,0.9849701008711963
2025-08-06 16:52:00+00:00,0.9845790622521293
2025-08-06 16:53:00+00:00,0.9842980807035718
2025-08-06 16:54:00+00:00,0.9851147769865091
2025-08-06 16:55:00+00:00,0.9860684820741556
2025-08-06 16:56:00+00:00,0.9861994986663748
2025-08-06 16:57:00+00:00,0.9865271032131789
2025-08-06 16:58:00+00:00,0.9864135388690403
2025-08-06 16:59:00+00:00,0.9870881237501149
2025-08-06 17:00:00+00:00,0.9869617527283878
2025-08-06 17:01:00+00:00,0.9867153480869677
2025-08-06 17:02:00+00:00,0.9876279476551685
2025-08-06 17:03:00+00:00,0.9873298446293347
2025-08-06 17:04:00+00:00,0.9869059306923622
2025-08-06 17:05:00+00:00,0.9874682203479938
2025-08-06 17:06:00+00:00,0.9869285936450996
2025-08-06 17:07:00+00:00,0.9869974509597494
2025-08-06 17:08:00+00:00,0.9862715164873682
2025-08-06 17:09:00+00:00,0.9871262484482508
2025-08-06 17:10:00+00:00,0.9881103460643844
2025-08-06 17:11:00+00:00,0.9869726967018848
2025-08-06 17:12:00+00:00,0.9870990898250851
2025-08-06 17:13:00+00:00,0.9872218541193957
2025-08-06 17:14:00+00:00,0.9864895201499658
2025-08-06 17:15:00+00:00,0.9871254425356374
2025-08-06 17:16:00+00:00,0.9871414830182946
2025-08-06 17:17:00+00:00,0.9886334654534931
2025-08-06 17:18:00+00:00,0.9879261655715388
2025-08-06 17:19:00+00:00,0.9872866888787535
2025-08-06 17:20:00+00:00,0.9864242180921224
2025-08-06 17:21:00+00:00,0.98672339862902
2025-08-06 17:22:00+00:00,0.9868964712587587
2025-08-06 17:23:00+00:00,0.987151466232907
2025-08-06 17:24:00+00:00,0.9869255099126751
2025-08-06 17:25:00+00:00,0.9866450157100196
2025-08-06 17:26:00+00:00,0.9859979685276196
2025-08-06 17:27:00+00:00,0.9862392703696572
2025-08-06 17:28:00+00:00,0.9876039469223175
2025-08-06 17:29:00+00:00,0.9880734554180967
2025-08-06 17:30:00+00:00,0.9865030084936579
2025-08-06 17:31:00+00:00,0.9861028909419114
2025-08-06 17:32:00+00:00,0.9847619983258181
2025-08-06 17:33:00+00:00,0.9845912329547001
2025-08-06 17:34:00+00:00,0.9852179342696419
2025-08-06 17:35:00+00:00,0.9840918180934786
2025-08-06 17:36:00+00:00,0.9837945655846687
2025-08-06 17:37:00+00:00,0.9837288054080388
2025-08-06 17:38:00+00:00,0.9819002371431493
2025-08-06 17:39:00+00:00,0.9821701346624828
2025-08-06 17:40:00+00:00,0.9807383616765305
2025-08-06 17:41:00+00:00,0.9801007076654547
2025-08-06 17:42:00+00:00,0.9802004992224111
2025-08-06 17:43:00+00:00,0.9810253446475247
2025-08-06 17:44:00+00:00,0.9811774961952581
2025-08-06 17:45:00+00:00,0.9803642261175155
2025-08-06 17:46:00+00:00,0.9817455211696089
2025-08-06 17:47:00+00:00,0.9811944171073017
2025-08-06 17:48:00+00:00,0.9810674961677285
2025-08-06 17:49:00+00:00,0.9803226738765094
2025-08-06 17:50:00+00:00,0.9809321894306369
2025-08-06 17:51:00+00:00,0.9803957629187153
2025-08-06 17:52:00+00:00,0.980696893321534
2025-08-06 17:53:00+00:00,0.9796790198302174
2025-08-06 17:54:00+00:00,0.9797104801163231
2025-08-06 17:55:00+00:00,0.9803138658736271
2025-08-06 17:56:00+00:00,0.9806817889117242
2025-08-06 17:57:00+00:00,0.9805440503444863
2025-08-06 17:58:00+00:00,0.980661373082083
2025-08-06 17:59:00+00:00,0.9803062802586817
2025-08-06 18:00:00+00:00,0.9815239642727531
2025-08-06 18:01:00+00:00,0.9807186206417102
2025-08-06 18:02:00+00:00,0.9819052454084398
2025-08-06 18:03:00+00:00,0.9816888395755837
2025-08-06 18:04:00+00:00,0.9821473494545613
2025-08-06 18:05:00+00:00,0.9819877800793624
2025-08-06 18:06:00+00:00,0.9830015994585879
2025-08-06 18:07:00+00:00,0.9837150608868103
2025-08-06 18:08:00+00:00,0.9836662624353163
2025-08-06 18:09:00+00:00,0.9840656911888639
2025-08-06 18:10:00+00:00,0.9848026807675553
2025-08-06 18:11:00+00:00,0.9858041916121036
2025-08-06 18:12:00+00:00,0.9859005528211742
2025-08-06 18:13:00+00:00,0.9869340912341183
2025-08-06 18:14:00+00:00,0.9860099440556032
2025-08-06 18:15:00+00:00,0.9860630699075399
2025-08-06 18:16:00+00:00,0.985847409031006
2025-08-06 18:17:00+00:00,0.9855099637411497
2025-08-06 18:18:00+00:00,0.9854578834319891
2025-08-06 18:19:00+00:00,0.9852640395424165
2025-08-06 18:20:00+00:00,0.9846779443533531
2025-08-06 18:21:00+00:00,0.9854852253566195
2025-08-06 18:22:00+00:00,0.9851946620692765
2025-08-06 18:23:00+00:00,0.9855546994181232
2025-08-06 18:24:00+00:00,0.9849291850832725
2025-08-06 18:25:00+00:00,0.9850013898527219
2025-08-06 18:26:00+00:00,0.9861904756279263
2025-08-06 18:27:00+00:00,0.9859941871419337
2025-08-06 18:28:00+00:00,0.9862701272909404
2025-08-06 18:29:00+00:00,0.9866454140352647
2025-08-06 18:30:00+00:00,0.9862724864683057
2025-08-06 18:31:00+00:00,0.9859101094966398
2025-08-06 18:32:00+00:00,0.9848878439355351
2025-08-06 18:33:00+00:00,0.9853235538117148
2025-08-06 18:34:00+00:00,0.9858151890785363
2025-08-06 18:35:00+00:00,0.986264918039793
2025-08-06 18:36:00+00:00,0.9855975094800322
2025-08-06 18:37:00+00:00,0.9866397406072256
2025-08-06 18:38:00+00:00,0.9870398227570536
2025-08-06 18:39:00+00:00,0.986923205238865
2025-08-06 18:40:00+00:00,0.9874831285002282
2025-08-06 18:41:00+00:00,0.9883630280913813
2025-08-06 18:42:00+00:00,0.9885671257524868
2025-08-06 18:43:00+00:00,0.9882267717234702
2025-08-06 18:44:00+00:00,0.9880058161367461
2025-08-06 18:45:00+00:00,0.9888629513172228
2025-08-06 18:46:00+00:00,0.9894978783084455
2025-08-06 18:47:00+00:00,0.9904017749230221
2025-08-06 18:48:00+00:00,0.9906159587139483
2025-08-06 18:49:00+00:00,0.9908314548503139
2025-08-06 18:50:00+00:00,0.9902694584576541
2025-08-06 18:51:00+00:00,0.9899344847670863
2025-08-06 18:52:00+00:00,0.9896424724652629
2025-08-06 18:53:00+00:00,0.9900569697940385
2025-08-06 18:54:00+00:00,0.9915454463729889
2025-08-06 18:55:00+00:00,0.991192118266386
2025-08-06 18:56:00+00:00,0.9909970334543794
2025-08-06 18:57:00+00:00,0.9901379009530265
2025-08-06 18:58:00+00:00,0.9902768157707386
2025-08-06 18:59:00+00:00,0.9901859502961654
2025-08-06 19:00:00+00:00,0.9897519496539835
2025-08-06 19:01:00+00:00,0.9907387181430923
2025-08-06 19:02:00+00:00,0.9911639422031969
2025-08-06 19:03:00+00:00,0.9914003110010924
2025-08-06 19:04:00+00:00,0.9909975085657606
2025-08-06 19:05:00+00:00,0.9903748283871848
2025-08-06 19:06:00+00:00,0.990970084065521
2025-08-06 19:07:00+00:00,0.9915010271065987
2025-08-06 19:08:00+00:00,0.9921980793401354
2025-08-06 19:09:00+00:00,0.9924155796906049
2025-08-06 19:10:00+00:00,0.9918259460595102
2025-08-06 19:11:00+00:00,0.9919993152487302
2025-08-06 19:12:00+00:00,0.9910386581762461
2025-08-06 19:13:00+00:00,0.9890680270215074
2025-08-06 19:14:00+00:00,0.989027119582731
2025-08-06 19:15:00+00:00,0.9886569129182354
2025-08-06 19:16:00+00:00,0.9888041996886826
2025-08-06 19:17:00+00:00,0.9890894116264968
2025-08-06 19:18:00+00:00,0.9885713940696078
2025-08-06 19:19:00+00:00,0.9886513168110778
2025-08-06 19:20:00+00:00,0.9891841370425659
2025-08-06 19:21:00+00:00,0.9889739098151588
2025-08-06 19:22:00+00:00,0.9889515450079314
2025-08-06 19:23:00+00:00,0.9888510035805759
2025-08-06 19:24:00+00:00,0.9893878256518677
2025-08-06 19:25:00+00:00,0.9884564266814537
2025-08-06 19:26:00+00:00,0.988486773109966
2025-08-06 19:27:00+00:00,0.9884721099289793
2025-08-06 19:28:00+00:00,0.9888990572632479
2025-08-06 19:29:00+00:00,0.9889351605848372
2025-08-06 19:30:00+00:00,0.9893137456041765
2025-08-06 19:31:00+00:00,0.9890666130796949
2025-08-06 19:32:00+00:00,0.98846939922667
2025-08-06 19:33:00+00:00,0.9891594154176586
2025-08-06 19:34:00+00:00,0.9892343390723124
2025-08-06 19:35:00+00:00,0.9893082442749004
2025-08-06 19:36:00+00:00,0.9892756358929113
2025-08-06 19:37:00+00:00,0.9896388941111953
2025-08-06 19:38:00+00:00,0.9885554446981517
2025-08-06 19:39:00+00:00,0.9892926040955228
2025-08-06 19:40:00+00:00,0.9894363348020623
2025-08-06 19:41:00+00:00,0.9882770250918735
2025-08-06 19:42:00+00:00,0.9886944092160816
2025-08-06 19:43:00+00:00,0.9891405917455173
2025-08-06 19:44:00+00:00,0.991504703285964
2025-08-06 19:45:00+00:00,0.9914119747753202
2025-08-06 19:46:00+00:00,0.9913341906833896
2025-08-06 19:47:00+00:00,0.9918944723914502
2025-08-06 19:48:00+00:00,0.9916889435497165
2025-08-06 19:49:00+00:00,0.991374065983224
2025-08-06 19:50:00+00:00,0.99177315732571
2025-08-06 19:51:00+00:00,0.9916480731447105
2025-08-06 19:52:00+00:00,0.9925978106068383
2025-08-06 19:53:00+00:00,0.9935999842373907
2025-08-06 19:54:00+00:00,0.9936545843083745
2025-08-06 19:55:00+00:00,0.9937460326897505
2025-08-06 19:56:00+00:00,0.9941058552461751
2025-08-06 19:57:00+00:00,0.9934414645195909
2025-08-06 19:58:00+00:00,0.9941486827617827
2025-08-06 19:59:00+00:00,0.9937003628610807
2025-08-06 20:00:00+00:00,0.99326787213268
2025-08-06 20:01:00+00:00,0.9937461640398321
2025-08-06 20:02:00+00:00,0.994029255640394
2025-08-06 20:03:00+00:00,0.9935147142221363
2025-08-06 20:04:00+00:00,0.992298898611316
2025-08-06 20:05:00+00:00,0.9916511658862894
2025-08-06 20:06:00+00:00,0.991055348246141
2025-08-06 20:07:00+00:00,0.9903407001564012
2025-08-06 20:08:00+00:00,0.9904423599640249
2025-08-06 20:09:00+00:00,0.9916995914180593
2025-08-06 20:10:00+00:00,0.9916838304494795
2025-08-06 20:11:00+00:00,0.9928479202784317
2025-08-06 20:12:00+00:00,0.9928903195100744
2025-08-06 20:13:00+00:00,0.9935136668265094
2025-08-06 20:14:00+00:00,0.9932868518749267
2025-08-06 20:15:00+00:00,0.9930885055467837
2025-08-06 20:16:00+00:00,0.9921469504138049
2025-08-06 20:17:00+00:00,0.9924834328407875
2025-08-06 20:18:00+00:00,0.992313677004844
2025-08-06 20:19:00+00:00,0.9918219453934715
2025-08-06 20:20:00+00:00,0.9917427052358355
2025-08-06 20:21:00+00:00,0.9923885039953222
2025-08-06 20:22:00+00:00,0.9924177020498042
2025-08-06 20:23:00+00:00,0.993076915993793
2025-08-06 20:24:00+00:00,0.9937787442479347
2025-08-06 20:25:00+00:00,0.9936539933311939
2025-08-06 20:26:00+00:00,0.9931640480212963
2025-08-06 20:27:00+00:00,0.9946913847313945
2025-08-06 20:28:00+00:00,0.9955155723924302
2025-08-06 20:29:00+00:00,0.9957883800727514
2025-08-06 20:30:00+00:00,0.9954050374344366
2025-08-06 20:31:00+00:00,0.9953563736923585
2025-08-06 20:32:00+00:00,0.9945242442333948
2025-08-06 20:33:00+00:00,0.995857842724307
2025-08-06 20:34:00+00:00,0.9967666119600284
2025-08-06 20:35:00+00:00,0.9964324480938439
2025-08-06 20:36:00+00:00,0.9966376036031763
2025-08-06 20:37:00+00:00,0.9969046715402612
2025-08-06 20:38:00+00:00,0.9961485787605738
2025-08-06 20:39:00+00:00,0.9968356165876315
2025-08-06 20:40:00+00:00,0.9973040793807803
2025-08-06 20:41:00+00:00,0.9967718488432096
2025-08-06 20:42:00+00:00,0.9957527499377734
2025-08-06 20:43:00+00:00,0.9950446825727909
2025-08-06 20:44:00+00:00,0.995222277857006
2025-08-06 20:45:00+00:00,0.9950289668633723
2025-08-06 20:46:00+00:00,0.9948302881310914
2025-08-06 20:47:00+00:00,0.9949357210671311
2025-08-06 20:48:00+00:00,0.995867092382635
2025-08-06 20:49:00+00:00,0.9956918951576011
2025-08-06 20:50:00+00:00,0.9964063486153563
2025-08-06 20:51:00+00:00,0.9970166955388353
2025-08-06 20:52:00+00:00,0.9986532620487516
2025-08-06 20:53:00+00:00,0.9991614769881001
2025-08-06 20:54:00+00:00,0.9994589948778105
2025-08-06 20:55:00+00:00,0.9987938026672148
2025-08-06 20:56:00+00:00,0.9995483438705601
2025-08-06 20:57:00+00:00,1.000196446014371
2025-08-06 20:58:00+00:00,1.000719407291136
2025-08-06 20:59:00+00:00,1.0008243334328193
